ticker_symbol,post_date,open_value,high_value,low_value,close_value,volume,reaction_num,compound,TB_polarity,TB_subjectivity,writer,body,positive,negative,pct_change,ratio_pos,ratio_neg
AAPL,2015-05-25,131.6,132.97,129.12,130.28,316389275420,4419,0.09844664836052335,0.10419609843903171,0.20506093007165127,1108,6191,5416,775,-1.7051456164176804,0.8748182846066871,0.12518171539331288
AAPL,2015-06-01,131.2,131.39,128.36,128.65,176422844410,3186,0.0860244519059846,0.06627759816262185,0.21977813804764226,1052,5063,4436,627,-1.2511513662879947,0.8761603792218052,0.12383962077819474
AAPL,2015-06-08,128.9,130.18,125.62,127.17,293032551050,4807,0.07794438526409232,0.06975483445454386,0.22457382990612756,1478,6759,5852,907,-1.1504080839487063,0.8658085515608818,0.1341914484391182
AAPL,2015-06-15,126.1,128.31,125.71,126.6,245726016000,3453,0.08081665808002747,0.058352966791449815,0.20266656983783032,1187,5823,5067,756,-0.44821891955650894,0.8701700154559505,0.12982998454404945
AAPL,2015-06-22,127.49,129.8,126.51,126.75,270437733380,6274,0.09757835686392309,0.07046191898122375,0.2225045438607319,1489,6658,5915,743,0.11848341232227888,0.8884049264043257,0.11159507359567437
AAPL,2015-06-29,125.46,126.94,124.48,126.44,172998293100,4116,0.0885268416596105,0.06603792342935548,0.22492974984822464,1097,4724,4131,593,-0.24457593688362866,0.8744707874682472,0.12552921253175275
AAPL,2015-07-06,124.94,126.23,119.22,123.28,359132844420,6196,0.06908364143704221,0.062114459926812776,0.25119055226752734,1433,5734,4696,1038,-2.499209111040812,0.8189745378444367,0.1810254621555633
AAPL,2015-07-13,125.03,129.62,124.32,129.62,220392778400,6634,0.11541593435680254,0.09333407965009782,0.236288939050806,1410,5667,4960,707,5.142764438676184,0.8752426327863067,0.12475736721369331
AAPL,2015-07-20,130.97,132.97,121.99,124.5,900290660510,20177,0.08771350858280123,0.07248278654339402,0.2757886095185563,3173,12059,9955,2104,-3.9500077148588164,0.825524504519446,0.17447549548055394
AAPL,2015-07-27,123.09,123.91,120.91,121.3,235725529110,3420,0.06086312357352462,0.05113840896434513,0.1953781655456279,1121,6134,5446,688,-2.5702811244979973,0.8878382784479948,0.11216172155200521
AAPL,2015-08-03,121.5,122.57,112.1,115.52,844011686040,10824,0.06554286700187321,0.061035326230762306,0.2533734590640955,2722,10143,8338,1805,-4.765045342126961,0.8220447599329587,0.1779552400670413
AAPL,2015-08-10,116.53,119.99,109.63,115.96,486517688100,7412,0.0711529403029403,0.07150794700119079,0.24908838285918347,1666,6734,5592,1142,0.3808864265927969,0.8304128304128304,0.1695871695871696
AAPL,2015-08-17,116.04,117.65,105.645,105.76,334197992710,5665,0.08130185745140388,0.07445954934130064,0.27751968226890833,1349,4630,3812,818,-8.796136598827175,0.8233261339092872,0.17667386609071276
AAPL,2015-08-24,94.87,113.31,92.0,113.29,1005825872490,12268,0.07696223798101992,0.0692288077768782,0.24802715140023326,2291,9589,8008,1581,7.119894099848723,0.8351235791010533,0.16487642089894672
AAPL,2015-08-31,112.03,114.53,107.36,109.27,330847420730,5519,0.07524967052537845,0.07590822217600744,0.2505726823988273,1378,5615,4729,886,-3.54841557065938,0.8422083704363312,0.15779162956366874
AAPL,2015-09-07,108.97,114.21,108.51,114.21,604937986280,13535,0.08228515695067265,0.07716271388818684,0.27192652937651535,2348,8920,7604,1316,4.520911503614888,0.8524663677130044,0.1475336322869955
AAPL,2015-09-14,116.58,116.89,111.87,113.45,316267375180,5317,0.0737621666977438,0.06143555798175122,0.22302844535920704,1219,5363,4565,798,-0.6654408545661461,0.8512026850643296,0.14879731493567033
AAPL,2015-09-21,113.67,116.69,112.37,114.71,328231492760,5969,0.057058569704284856,0.06293934311007608,0.22878091484347143,1473,6628,5629,999,1.1106214191273667,0.8492757996378998,0.15072420036210019
AAPL,2015-09-28,113.85,114.57,107.31,110.38,426711655130,6939,0.06546548141644717,0.06150463866010603,0.24611435897840797,1583,6834,5720,1114,-3.774736291517744,0.8369915130231197,0.1630084869768803
AAPL,2015-10-05,109.88,112.28,108.21,112.12,285922594570,4538,0.06916761029411764,0.06664475013376381,0.24724806087329065,1212,5440,4521,919,1.5763725312556653,0.8310661764705882,0.16893382352941178
AAPL,2015-10-12,112.73,112.75,109.56,111.04,189339727530,4286,0.07950176622345703,0.06863084329316468,0.23861110908268085,1035,5039,4256,783,-0.9632536567962924,0.8446120261956738,0.15538797380432626
AAPL,2015-10-19,110.8,119.228,110.11,119.08,268510285420,7023,0.0814713062098501,0.06584061467029687,0.2659130101961115,1460,5604,4720,884,7.240634005763691,0.8422555317630264,0.15774446823697358
AAPL,2015-10-26,118.08,121.22,113.99,119.5,644382003800,14543,0.08339770423991727,0.08119711545419074,0.25814724652238874,2401,9670,8113,1557,0.3527040644944579,0.838986556359876,0.1610134436401241
AAPL,2015-11-02,119.87,123.82,119.61,121.06,157659100400,3651,0.0885777587890625,0.07963203964857254,0.25006523384520213,1022,4096,3505,591,1.305439330543945,0.855712890625,0.144287109375
AAPL,2015-11-09,120.96,121.81,112.27,112.34,222437720120,4454,0.06553515543500939,0.06231962738553201,0.25537079143395647,1285,4793,3923,870,-7.203039814967783,0.8184852910494471,0.18151470895055288
AAPL,2015-11-16,111.38,119.92,111.0,119.3,193925138700,5599,0.09890294117647058,0.08276492872862358,0.24400897505125446,1196,5032,4421,611,6.195478013174283,0.878577106518283,0.12142289348171702
AAPL,2015-11-23,119.27,119.73,117.12,117.81,95722095800,3186,0.11304383525006687,0.08650036764766639,0.24940836410303513,821,3739,3220,519,-1.2489522212908555,0.8611928323081037,0.13880716769189622
AAPL,2015-11-30,117.99,119.41,114.22,119.03,206123758510,4983,0.08290376726663876,0.07557524123810684,0.2548140541583666,1120,4778,4017,761,1.0355657414480968,0.8407283382168271,0.15927166178317287
AAPL,2015-12-07,118.98,119.86,112.851,113.18,177618022230,4233,0.09150916924436589,0.07964607846981908,0.24279670678742707,1048,4526,3907,619,-4.914727379652184,0.8632346442775077,0.13676535572249227
AAPL,2015-12-14,112.18,112.8,105.81,106.03,326336840260,4920,0.056138675582398614,0.06350232300235385,0.2728405926711578,1250,4636,3685,951,-6.317370560169644,0.7948662640207075,0.2051337359792925
AAPL,2015-12-21,107.28,109.0,105.57,108.03,123688962010,4710,0.0823550578390352,0.07972019667324476,0.2509010403218808,1036,4063,3425,638,1.8862586060548914,0.8429731725326114,0.15702682746738864
AAPL,2015-12-28,107.59,109.43,104.82,105.26,154492142440,5625,0.07672020997375327,0.07501117987541206,0.257099429066648,1115,4572,3863,709,-2.564102564102555,0.844925634295713,0.15507436570428695
AAPL,2016-01-04,102.61,105.85,96.43,96.96,619915254690,12733,0.05073817137709718,0.06861220043408574,0.2577117530162373,2170,8881,7133,1748,-7.88523655709672,0.8031753180948091,0.19682468190519087
AAPL,2016-01-11,98.97,101.19,95.36,97.13,380334850050,7721,0.07442845595513031,0.07129103694791071,0.26131956115600125,1432,6062,5046,1016,0.17533003300329586,0.8323985483338832,0.16760145166611679
AAPL,2016-01-18,96.2,101.46,93.42,101.42,354570717910,6556,0.07506376628075254,0.0782691309212542,0.24287636551588251,1421,5528,4697,831,4.416761041902606,0.8496743849493488,0.15032561505065123
AAPL,2016-01-25,101.52,101.53,92.39,97.34,842060703240,18559,0.06702321104616006,0.06041109776135713,0.26621473683309754,2810,9922,7874,2048,-4.022875172549789,0.7935900020157226,0.20640999798427737
AAPL,2016-02-01,96.47,97.33,93.69,94.02,217079071910,6237,0.10356995999999999,0.08940967905096721,0.26694414540908823,1436,5000,4182,818,-3.410725292788175,0.8364,0.1636
AAPL,2016-02-08,93.13,96.35,92.59,93.99,275145053250,3778,0.05046645435244161,0.1662789630487691,0.3169245991115785,1066,6123,5015,1108,-0.03190810465858451,0.8190429528009145,0.18095704719908542
AAPL,2016-02-15,94.19,98.89,93.01,96.04,378274871310,6845,0.012829092286054312,0.20832983705513256,0.3408850835748894,1475,9243,6674,2569,2.181083093946179,0.7220599372498107,0.27794006275018934
AAPL,2016-02-22,96.31,98.0237,93.32,96.91,325118436580,5348,0.015586905795005305,0.23112536604407566,0.37107382921060483,1295,10371,7692,2679,0.90587255310286,0.7416835406421753,0.2583164593578247
AAPL,2016-02-29,96.86,103.75,96.65,103.01,354264672760,5433,0.0462862772695285,0.23312907930127316,0.3589020425680348,1149,8526,6679,1847,6.294500051594265,0.7833685198217218,0.2166314801782782
AAPL,2016-03-07,102.39,102.83,100.15,102.26,226138384240,3851,0.006854012896144876,0.1998158537620784,0.33318319278217756,1064,7289,5524,1765,-0.7280846519755357,0.7578543010015091,0.24214569899849087
AAPL,2016-03-14,101.91,106.5,101.78,105.92,282450864080,5837,0.04214105750165235,0.20165481883687228,0.355100473486759,1104,7565,6148,1417,3.5791120672794774,0.812690019828156,0.18730998017184403
AAPL,2016-03-21,105.93,107.65,104.89,105.67,359092611640,9514,0.06832896907216494,0.2462861647016635,0.3923793337556869,1568,11640,9578,2062,-0.2360271903323219,0.8228522336769759,0.17714776632302406
AAPL,2016-03-28,106.0,110.42,104.88,109.99,261700853120,7469,0.055905408819476345,0.2215657021911041,0.36238933948585994,1367,8708,7037,1671,4.08819911043814,0.8081074873679376,0.19189251263206247
AAPL,2016-04-04,110.42,112.19,108.121,108.66,201044309900,4945,0.06584455374964357,0.2084965123200483,0.34847609059613627,1019,7014,5753,1261,-1.2092008364396722,0.8202167094382663,0.17978329056173367
AAPL,2016-04-11,108.97,112.39,108.66,109.85,250269234020,5569,0.048943779061575314,0.19793979599321912,0.3414499595600186,1125,7097,5751,1346,1.095159212221608,0.8103423981964211,0.189657601803579
AAPL,2016-04-18,108.89,108.95,104.62,105.68,300714830500,6854,0.03458762227238525,0.20983378773617098,0.35402320174499546,1179,7974,6348,1626,-3.7960855712334873,0.7960872836719338,0.2039127163280662
AAPL,2016-04-25,105.0,105.65,92.51,93.74,1019204893230,18660,0.025343338771071235,0.1323352183542576,0.33695043238893185,3022,12873,9486,3387,-11.29825889477669,0.7368911675600093,0.26310883243999067
AAPL,2016-05-02,93.965,95.9,91.85,92.72,424086204490,10597,0.03923630818619583,0.17335539029803426,0.34592202183059595,1831,9345,7212,2133,-1.0881160657136735,0.7717495987158909,0.22825040128410914
AAPL,2016-05-09,93.0,93.77,89.47,90.52,348414004740,7489,0.05550354018589393,0.16544810569887317,0.3404239171382712,1606,7316,5677,1639,-2.3727351164797295,0.7759704756697648,0.2240295243302351
AAPL,2016-05-16,92.39,95.43,91.65,95.22,455003848830,11900,0.07732708785784798,0.2057500165077966,0.35335495499299796,1930,10130,8618,1512,5.192222713212558,0.8507403751233958,0.14925962487660416
AAPL,2016-05-23,95.87,100.73,95.67,100.35,312352773290,7481,0.08726643512450852,0.1881063394328446,0.34401845883898635,1381,7630,6517,1113,5.387523629489599,0.8541284403669724,0.14587155963302753
AAPL,2016-05-30,99.44,100.47,96.63,97.92,215536269800,4503,0.04565331807780321,0.18766302707819987,0.3392914703519272,995,6118,4961,1157,-2.4215246636771215,0.8108859104282445,0.1891140895717555
AAPL,2016-06-06,97.99,101.89,97.55,98.83,157537734530,5192,0.0893806674532277,0.22124312546261152,0.3458659438160955,913,5933,5071,862,0.9293300653594683,0.8547109388167875,0.14528906118321255
AAPL,2016-06-13,98.69,99.12,95.3,95.33,421241942940,7638,0.06684464354158681,0.25346577239822377,0.38595044277142304,1321,10436,8729,1707,-3.541434787007991,0.8364315829819854,0.16356841701801456
AAPL,2016-06-20,96.0,96.89,92.65,93.4,254506736120,5543,0.05216340768069764,0.209000023872718,0.35886708772234094,950,5963,4854,1109,-2.0245463128081287,0.8140197886969646,0.18598021130303538
AAPL,2016-06-27,93.0,96.465,91.5,95.89,170440005340,4949,0.0349365340071594,0.1803514642356948,0.3367957596954491,946,4749,3816,933,2.665952890792278,0.8035375868603917,0.19646241313960833
AAPL,2016-07-04,95.49,96.89,94.37,96.68,114655410060,4185,0.05550757465404225,0.19721796869900174,0.3345214856313424,749,4119,3434,685,0.8238606736886034,0.8336974993930566,0.16630250060694343
AAPL,2016-07-11,96.75,99.3,96.73,98.78,139956853870,4896,0.05983942430703625,0.1902758029340852,0.3416591895725691,814,4690,3787,903,2.172114191146046,0.8074626865671641,0.1925373134328358
AAPL,2016-07-18,98.7,101.0,98.31,98.66,187864487960,6186,0.060449342418000325,0.20766007780832807,0.34179574792435274,1079,6311,5172,1139,-0.12148208139299843,0.8195214704484234,0.18047852955157662
AAPL,2016-07-25,98.25,104.55,96.42,104.21,596953581640,17034,0.07950046756282875,0.17782153608130913,0.3417600764091851,2153,10266,8678,1588,5.625380093249532,0.8453146308201831,0.15468536917981687
AAPL,2016-08-01,104.41,107.65,104.0,107.48,241509385490,7330,0.0907464433357092,0.24122735013847307,0.36891048099230567,1058,7015,5952,1063,3.137894635831495,0.8484675694939415,0.15153243050605844
AAPL,2016-08-08,107.52,108.94,107.16,108.18,179460043580,5352,0.05908955570745044,0.2438375699730322,0.3795884598692869,857,7315,6244,1071,0.6512839598064701,0.8535885167464115,0.14641148325358852
AAPL,2016-08-15,108.14,110.23,108.08,109.36,218754815900,7168,0.06505355224609374,0.24320049384088685,0.37374068248950754,1135,8192,6910,1282,1.0907746348677971,0.843505859375,0.156494140625
AAPL,2016-08-22,108.86,109.32,106.31,106.94,196224543240,5267,0.06052635598705502,0.24249772985969892,0.37435696708062405,901,7725,6323,1402,-2.212874908558893,0.8185113268608414,0.18148867313915856
AAPL,2016-08-29,106.62,108.0,105.5,107.73,342353278540,11341,0.0070987152857912164,0.2315428270399961,0.37339501333111413,1594,12999,9645,3354,0.7387319992519181,0.7419801523194092,0.25801984768059083
AAPL,2016-09-05,107.7,108.76,103.13,103.13,730577456150,14954,0.053637848439821695,0.26547396357103775,0.4068919667668511,2026,16825,14110,2715,-4.269934094495509,0.8386329866270431,0.16136701337295692
AAPL,2016-09-12,102.65,116.13,102.53,114.92,1235480449680,16497,0.07875583101943673,0.23919484654315865,0.3894611847505918,2074,15126,12548,2578,11.432172985552214,0.829564987438847,0.17043501256115298
AAPL,2016-09-19,115.19,116.18,111.55,112.71,386838482670,7547,0.061850140723100244,0.22801119995750946,0.37364919548289866,1368,9238,7778,1460,-1.9230769230769273,0.8419571335786967,0.1580428664213033
AAPL,2016-09-26,111.64,114.64,111.55,113.05,230579981160,5937,0.07267379195098175,0.23875093078328774,0.3792035637311365,1009,7181,6102,1079,0.3016591251885359,0.8497423757136889,0.1502576242863111
AAPL,2016-10-03,112.71,114.56,112.28,114.06,129886459680,5507,0.0647987828438949,0.19655770558439198,0.33891017485612734,984,5176,4228,948,0.8934099955771879,0.8168469860896446,0.1831530139103555
AAPL,2016-10-10,115.02,118.69,114.72,117.63,253411243220,7554,0.07037096179624665,0.17200742598769314,0.3267886980018976,1193,5968,4897,1071,3.1299316149395073,0.8205428954423593,0.17945710455764075
AAPL,2016-10-17,117.33,118.21,113.8,116.6,132580770980,6022,0.05552369512616661,0.18632192016885726,0.34282074992833717,1021,5786,4834,952,-0.8756269659100591,0.8354649153128241,0.16453508468717595
AAPL,2016-10-24,117.1,118.36,113.31,113.72,568139718820,17158,0.06720139634801289,0.1943640040763683,0.3619337986930684,2177,13034,10925,2109,-2.4699828473413343,0.8381924198250729,0.1618075801749271
AAPL,2016-10-31,113.65,114.23,108.11,108.84,195047237880,6279,0.05852510774142059,0.210276211204327,0.37009941128030854,977,6265,5157,1108,-4.2912416461484355,0.8231444533120511,0.17685554668794892
AAPL,2016-11-07,110.08,111.72,105.83,108.43,207279562590,4934,0.06319980399843199,0.20227043960218738,0.351615950377098,817,5102,4270,832,-0.3766997427416374,0.8369266954135633,0.16307330458643668
AAPL,2016-11-14,107.71,110.54,104.08,110.06,240413505820,5817,0.05800167774612219,0.20251800712839735,0.3500720228940394,1023,6318,5296,1022,1.5032740016600599,0.8382399493510605,0.16176005064893953
AAPL,2016-11-21,110.12,112.42,110.01,111.79,117347379530,4602,0.08856484251968504,0.2099202812602788,0.3607559665199921,729,5080,4247,833,1.5718698891513672,0.8360236220472441,0.1639763779527559
AAPL,2016-11-28,111.43,112.465,108.85,109.9,171846001800,5049,0.07866681914144968,0.2042214280509935,0.3462767416042398,790,5684,4709,975,-1.6906700062617408,0.8284658691062632,0.1715341308937368
AAPL,2016-12-05,110.0,114.7,108.25,113.95,205146278120,8018,0.07914323682256867,0.20532001191695093,0.33920884937603574,1022,6735,5555,1180,3.6851683348498643,0.8247958426132146,0.17520415738678544
AAPL,2016-12-12,113.29,116.73,112.49,115.97,249412540930,6559,0.07813134089819403,0.2073276095755009,0.34316548168460026,939,6257,5350,907,1.772707327775347,0.8550423525651271,0.14495764743487294
AAPL,2016-12-19,115.8,117.5,115.59,116.52,104018011030,5589,0.07243333333333332,0.20372740504188314,0.331578534766834,826,4692,3845,847,0.4742605846339565,0.8194799658994032,0.18052003410059675
AAPL,2016-12-26,115.59,118.0166,115.43,115.82,93212178670,5396,0.07813940839694657,0.19328954572361656,0.331492741777898,717,4192,3424,768,-0.6007552351527612,0.816793893129771,0.183206106870229
AAPL,2017-01-02,116.65,118.16,114.76,117.91,151588066060,6269,0.07536621842631291,0.2115730074572808,0.3502637441001061,964,5503,4595,908,1.8045242617855228,0.8349990914046883,0.16500090859531164
AAPL,2017-01-09,117.95,119.93,117.94,119.04,182073804520,7480,0.09632645406226271,0.21340170952286472,0.3526369489926817,1101,6585,5781,804,0.9583580697142047,0.8779043280182233,0.12209567198177676
AAPL,2017-01-16,119.11,120.5,118.22,120.0,144595686260,4622,0.07581458250890384,0.19945604536875683,0.34500440039775576,844,5054,4266,788,0.8064516129032251,0.8440838939453897,0.1559161060546102
AAPL,2017-01-23,120.0,122.44,119.5,121.95,134403763690,5256,0.07348622496724687,0.20454925976800978,0.33770263158729374,994,5343,4530,813,1.6250000000000098,0.8478382930937676,0.15216170690623246
AAPL,2017-01-30,120.93,130.49,120.62,129.08,629636753390,18418,0.09488675241761338,0.17432191748433512,0.3277140175556404,2356,10651,8938,1713,5.8466584665846755,0.8391700309830062,0.1608299690169937
AAPL,2017-02-06,129.13,132.94,128.9,132.12,150510730560,7517,0.05998625111308993,0.1946444785037116,0.35068668185480295,1027,5615,4597,1018,2.355128602417089,0.818699910952805,0.18130008904719502
AAPL,2017-02-13,133.08,136.27,132.75,135.72,187182714840,8411,0.09493395430068403,0.20606825687697675,0.35445519812802073,1401,6871,5972,899,2.7247956403269713,0.8691602386843255,0.13083976131567457
AAPL,2017-02-20,135.1,137.48,135.1,136.66,94132156230,5085,0.0711563755254554,0.21491769641714176,0.35466735887713235,744,4282,3752,530,0.69260241674034,0.8762260625875758,0.1237739374124241
AAPL,2017-02-27,137.14,140.2786,136.28,139.78,135354950850,6858,0.09737284658040665,0.18938903499714496,0.3306432697454185,1118,5410,4733,677,2.283038196985232,0.8748613678373383,0.12513863216266174
AAPL,2017-03-06,139.365,139.98,137.05,139.14,71802053770,6610,0.08995915841584158,0.1722445093524125,0.31007434767438896,733,3636,3100,536,-0.45786235512950135,0.8525852585258525,0.1474147414741474
AAPL,2017-03-13,138.85,141.02,138.82,139.99,85615537910,4959,0.09060117850953207,0.13668278638154885,0.29978963681546006,794,2885,2505,380,0.6108955009343164,0.8682842287694974,0.1317157712305026
AAPL,2017-03-20,140.4,142.8,139.73,140.64,121227269160,8260,0.08830671079662177,0.12578327808597187,0.2957626693688095,1137,4381,3791,590,0.4643188799199782,0.8653275507874915,0.13467244921250857
AAPL,2017-03-27,139.39,144.5,138.62,143.66,66205559170,6972,0.1054331440738112,0.09033482058579645,0.24069217989249925,886,2818,2467,351,2.1473265073947756,0.8754435770049681,0.12455642299503193
AAPL,2017-04-03,143.71,145.46,143.05,143.34,64304592700,6906,0.08481277147487845,0.08291328096201475,0.2668947542912697,866,3085,2608,477,-0.22274815536683645,0.8453808752025932,0.1546191247974068
AAPL,2017-04-10,143.6,143.8792,140.06,141.05,54690159280,4877,0.0650647128245476,0.07417593460417762,0.26916959339215435,776,2542,2089,453,-1.59760011162271,0.8217938630999213,0.17820613690007867
AAPL,2017-04-17,141.48,142.92,140.45,142.27,50064663030,5345,0.09745253816116435,0.08967483763459091,0.25985220214382443,809,2817,2420,397,0.8649415101027902,0.8590699325523606,0.14093006744763933
AAPL,2017-04-24,143.5,144.9,143.18,143.65,57291918360,6147,0.17299477636304278,0.12050347610885687,0.3015127691258935,1165,3063,2635,428,0.9699866451114092,0.8602677113940581,0.1397322886059419
AAPL,2017-05-01,145.1,148.98,144.27,148.96,220140807540,16306,0.09563393337819649,0.09327485509987674,0.2857790986156505,2075,5944,4919,1025,3.6964845109641598,0.827557200538358,0.17244279946164198
AAPL,2017-05-08,149.03,156.42,149.03,156.1,173852645700,11566,0.11547742953302481,0.10113878035961413,0.292998758412936,1608,4754,4079,675,4.79323308270676,0.8580143037442154,0.1419856962557846
AAPL,2017-05-15,156.01,156.65,149.71,153.06,107162939270,6732,0.11475746743411087,0.10092004182999335,0.2909268093144191,1070,3301,2828,473,-1.947469570787952,0.856710087852166,0.143289912147834
AAPL,2017-05-22,154.0,154.9,152.67,153.61,58983558560,4328,0.10400777934936352,0.08962777152502666,0.25948554193462253,891,2828,2387,441,0.3593362080229978,0.844059405940594,0.15594059405940594
AAPL,2017-05-29,154.0,155.45,152.22,155.45,62491633260,5242,0.1361088202456271,0.10330457076715101,0.2964862769417105,857,2687,2365,322,1.197838682377439,0.8801637513956085,0.11983624860439152
AAPL,2017-06-05,154.34,155.98,146.02,148.98,178896370080,10855,0.09553261837312829,0.0902498898041834,0.279626003547766,1526,4942,4158,784,-4.162110003216468,0.8413597733711048,0.15864022662889518
AAPL,2017-06-12,145.74,147.5,142.2,142.27,197371656910,8044,0.08855021531100479,0.08117275388310077,0.28671655323455564,1374,4180,3459,721,-4.503960263122552,0.8275119617224881,0.17248803827751197
AAPL,2017-06-19,143.66,147.16,143.66,146.28,88347239200,5945,0.10925831739961758,0.10411288290111884,0.26298585924880535,933,3138,2688,450,2.8185843818092193,0.8565965583173997,0.14340344168260039
AAPL,2017-06-26,147.17,148.28,142.28,144.02,81077690580,7151,0.1452415070643642,0.1025132899858483,0.2947014196040435,967,3185,2778,407,-1.5449822258681967,0.8722135007849293,0.12778649921507065
AAPL,2017-07-03,144.88,145.3001,142.41,144.18,57978540960,6151,0.15913522727272728,0.11215436479630879,0.28954580768257715,892,3080,2659,421,0.11109568115539314,0.8633116883116884,0.1366883116883117
AAPL,2017-07-10,144.11,149.33,143.37,149.04,68905382710,3971,0.16552376970086843,0.10962123259641553,0.30573235913386054,918,3109,2724,385,3.3707865168539186,0.8761659697651978,0.12383403023480219
AAPL,2017-07-17,148.82,151.74,148.57,150.27,72242457850,6243,0.22367131897314843,0.1352714568669312,0.35047787582296286,1232,3389,2982,407,0.8252818035426879,0.8799055768663323,0.12009442313366775
AAPL,2017-07-24,150.58,153.99,147.3,149.5,76145305990,5674,0.21114119592174152,0.1305065097140824,0.34031798429518184,1188,3629,3235,394,-0.5124109935449539,0.8914301460457427,0.10856985395425738
AAPL,2017-07-31,149.9,159.75,148.13,156.39,277741938850,22063,0.15335583632447952,0.11065952056087723,0.30415992122391977,2378,6965,6108,857,4.6086956521739,0.8769562096195263,0.12304379038047379
