ticker_symbol,post_date,open_value,high_value,low_value,close_value,volume,reaction_num,compound,writer,body,positive,negative,sp_close,pct_change,sp_pct_change,ratio_pos,ratio_neg
AAPL,2015-06-20,128.9,130.18,125.62,127.17,114340475930,2417,0.17058936170212693,927,2538,1703,835,2094.11,-1.1504080839487063,0.06116120277328552,0.6710007880220646,0.32899921197793536
AAPL,2015-06-27,126.1,128.31,125.71,126.6,81041596770,1554,0.1761899019607848,728,2040,1399,641,2109.99,-0.44821891955650894,0.758317375878037,0.6857843137254902,0.3142156862745098
AAPL,2015-07-04,127.49,129.8,126.51,126.75,97912260280,3817,0.21529418509418455,949,2442,1776,666,2101.49,0.11848341232227888,-0.40284551111616773,0.7272727272727273,0.2727272727272727
AAPL,2015-07-11,125.46,126.94,124.48,126.44,63633197200,1449,0.21589536019536068,623,1638,1151,487,2076.78,-0.24457593688362866,-1.1758323855930564,0.7026862026862026,0.2973137973137973
AAPL,2015-07-18,124.94,126.23,119.22,123.28,156138393870,3269,0.11606389802631598,943,2432,1471,961,2076.62,-2.499209111040812,-0.007704234439864788,0.6048519736842105,0.3951480263157895
AAPL,2015-07-25,125.03,129.62,124.32,129.62,88667973590,3174,0.22947280102476506,853,2342,1697,645,2126.64,5.142764438676184,2.40872186533887,0.7245943637916311,0.27540563620836894
AAPL,2015-08-01,130.97,132.97,121.99,124.5,465416289610,10432,0.16396114649681465,2221,5966,3918,2048,2079.65,-3.9500077148588164,-2.2095888349697113,0.6567214213878646,0.34327857861213545
AAPL,2015-08-08,123.09,123.91,120.91,121.3,69411729020,1364,0.1792795918367346,694,1813,1236,577,2103.84,-2.5702811244979973,1.1631764960450042,0.6817429674572532,0.31825703254274684
AAPL,2015-08-15,121.5,122.57,112.1,115.52,418465925960,5744,0.12983209850107028,1649,4670,2930,1740,2077.57,-4.765045342126961,-1.2486691003118056,0.6274089935760171,0.37259100642398285
AAPL,2015-08-22,116.53,119.99,109.63,115.96,227483033740,3436,0.13008304378040333,1093,2878,1804,1074,2091.54,0.3808864265927969,0.6724201831947774,0.6268241834607367,0.37317581653926335
AAPL,2015-08-29,116.04,117.65,105.645,105.76,150236011450,2684,0.15584253083599856,836,2189,1438,751,1970.89,-8.796136598827175,-5.7684768161259115,0.6569209684787575,0.3430790315212426
AAPL,2015-09-05,94.87,113.31,92.0,113.29,498307769350,5576,0.1574492171068008,1602,4279,2808,1471,1988.87,7.119894099848723,0.9122782093368809,0.6562280906753915,0.34377190932460855
AAPL,2015-09-12,112.03,114.53,107.36,109.27,144879340910,2692,0.1571358632193497,885,2398,1584,814,1921.22,-3.54841557065938,-3.401428952118535,0.6605504587155964,0.3394495412844037
AAPL,2015-09-19,111.65,114.21,109.77,114.21,261582086130,6369,0.1716324081632655,1507,3675,2493,1182,1961.05,4.520911503614888,2.073161845077598,0.6783673469387755,0.3216326530612245
AAPL,2015-09-26,116.58,116.89,111.87,113.45,116159459310,3009,0.1650129093497865,781,2107,1429,678,1958.03,-0.6654408545661461,-0.15399913311746616,0.6782154722354058,0.3217845277645942
AAPL,2015-10-03,113.67,116.69,112.37,114.71,117343359270,2470,0.12824058388157908,912,2432,1547,885,1931.34,1.1106214191273667,-1.363104753246891,0.6361019736842105,0.3638980263157895
AAPL,2015-10-10,113.85,114.57,107.31,110.38,181171095090,2639,0.131565754385965,974,2850,1804,1046,1951.36,-3.774736291517744,1.0365859972868652,0.6329824561403509,0.36701754385964913
AAPL,2015-10-17,109.88,112.28,108.21,112.12,127185014690,2410,0.13511120297643636,804,2419,1530,889,2014.89,1.5763725312556653,3.2556780911774386,0.6324927656056222,0.3675072343943778
AAPL,2015-10-24,112.73,112.75,109.56,111.04,73319267950,2711,0.1533762582613116,641,1967,1286,681,2033.11,-0.9632536567962924,0.9042677267741661,0.6537874936451449,0.3462125063548551
AAPL,2015-10-31,110.8,119.228,110.11,119.08,103219216640,2848,0.16782543936731087,879,2276,1510,766,2075.15,7.240634005763691,2.0677680991190828,0.663444639718805,0.3365553602811951
AAPL,2015-11-07,118.08,121.22,113.99,119.5,303772250500,8337,0.1675289078268664,1591,4459,2993,1466,2079.36,0.3527040644944579,0.20287690046503215,0.6712267324512222,0.3287732675487777
AAPL,2015-11-14,119.87,123.82,119.61,121.06,66257442070,1740,0.1944300837320574,621,1672,1150,522,2099.2,1.305439330543945,0.9541397353031611,0.687799043062201,0.31220095693779903
AAPL,2015-11-21,120.96,121.81,112.27,112.34,102613985700,2171,0.13055304428044304,821,2168,1377,791,2023.04,-7.203039814967783,-3.6280487804878025,0.6351476014760148,0.36485239852398527
AAPL,2015-11-28,111.38,119.92,111.0,119.3,76228616340,2173,0.21582902727740588,738,1943,1403,540,2089.17,6.195478013174283,3.268842929452709,0.7220792588780237,0.27792074112197634
AAPL,2015-12-05,119.27,119.73,117.12,117.81,38768817950,1200,0.21422205088666174,478,1297,919,378,2090.11,-1.2489522212908555,0.04499394496380038,0.7085582112567463,0.29144178874325366
AAPL,2015-12-12,117.99,119.41,114.22,119.03,80173798840,2124,0.1624178461538463,721,1950,1274,676,2091.69,1.0355657414480968,0.07559410748716466,0.6533333333333333,0.3466666666666667
AAPL,2015-12-19,118.98,119.86,112.851,113.18,67528748420,1960,0.17538669647847965,647,1789,1221,568,2012.37,-4.914727379652184,-3.7921489322031543,0.6825041922861934,0.3174958077138066
AAPL,2015-12-26,112.18,112.8,105.81,106.03,131133398270,2137,0.08621327697662862,779,2011,1151,860,2005.55,-6.317370560169644,-0.338903879505259,0.5723520636499254,0.4276479363500746
AAPL,2016-01-02,107.28,109.0,105.57,108.03,55349092850,2017,0.14539346446700518,641,1576,1006,570,2060.99,1.8862586060548914,2.7643289870608934,0.6383248730964467,0.3616751269035533
AAPL,2016-01-09,107.59,109.43,104.82,105.26,48738651160,1884,0.16207722007722045,628,1554,1010,544,2043.94,-2.564102564102555,-0.8272723302878537,0.6499356499356499,0.35006435006435005
AAPL,2016-01-16,102.61,105.85,96.43,96.96,271120827130,6707,0.0929880398671102,1444,3913,2300,1613,1922.03,-7.88523655709672,-5.9644607963051826,0.5877843087145412,0.4122156912854587
AAPL,2016-01-23,98.97,101.19,95.36,97.13,155884155160,4418,0.14259813374805655,844,2572,1643,929,1880.33,0.17533003300329586,-2.1695811199617054,0.6388024883359253,0.36119751166407466
AAPL,2016-01-30,98.41,101.46,93.42,101.42,117368521810,2028,0.1713646904512073,737,1906,1291,615,1906.9,4.416761041902606,1.4130498369967048,0.6773347324239245,0.32266526757607555
AAPL,2016-02-06,101.52,101.53,92.39,97.34,418829469450,8141,0.11342483769633578,1916,4775,2901,1874,1940.24,-4.022875172549789,1.7483874351040818,0.6075392670157068,0.3924607329842932
AAPL,2016-02-13,96.47,97.33,93.69,94.02,103373087310,3858,0.1952039199332776,957,2398,1662,736,1880.05,-3.410725292788175,-3.1021935430668446,0.6930775646371977,0.30692243536280234
AAPL,2016-02-20,93.13,96.35,92.59,93.99,112472508120,1673,0.09889716981131998,648,2438,1472,966,1864.78,-0.03190810465858451,-0.8122124411584775,0.6037735849056604,0.39622641509433965
AAPL,2016-02-27,95.02,98.89,94.61,96.04,167513693240,3293,0.015321435768262148,949,3970,1988,1982,1917.78,2.181083093946179,2.842158324306343,0.5007556675062972,0.49924433249370276
AAPL,2016-03-05,96.31,98.0237,93.32,96.91,163541373490,3012,0.017285656213705047,885,5166,2665,2501,1948.05,0.90587255310286,1.5783875105590761,0.5158730158730159,0.48412698412698413
AAPL,2016-03-12,96.86,103.75,96.65,103.01,160629835390,2929,0.09096603773584903,696,3922,2276,1646,1999.99,6.294500051594265,2.66625599958934,0.5803161652218256,0.4196838347781744
AAPL,2016-03-19,102.39,102.83,100.15,102.26,109291900850,1853,0.007137374028217397,633,3473,1824,1649,2022.19,-0.7280846519755357,1.1100055500277595,0.525194356464152,0.474805643535848
AAPL,2016-03-26,101.91,106.5,101.78,105.92,116035735530,2229,0.07832877403088569,666,3173,1868,1305,2049.58,3.5791120672794774,1.3544721316987918,0.58871730223763,0.41128269776237
AAPL,2016-04-02,105.93,107.65,104.89,105.67,152982110280,3160,0.13465119636963713,1009,4848,3046,1802,2035.94,-0.2360271903323219,-0.6655022004508182,0.6283003300330033,0.3716996699669967
AAPL,2016-04-09,106.0,110.42,104.88,109.99,118854425710,3155,0.10481179461108324,806,3934,2373,1561,2072.78,4.08819911043814,1.8094835800662068,0.603202846975089,0.39679715302491103
AAPL,2016-04-16,110.42,112.19,108.121,108.66,91319834930,2031,0.12822127933140468,604,3111,1958,1153,2047.6,-1.2092008364396722,-1.2147936587578179,0.6293796207007393,0.37062037929926067
AAPL,2016-04-23,108.97,112.39,108.66,109.85,100014027410,2788,0.09735594833446672,686,2942,1735,1207,2080.73,1.095159212221608,1.617991795272511,0.5897348742352141,0.41026512576478585
AAPL,2016-04-30,108.89,108.95,104.62,105.68,124069950200,2485,0.07573374498301962,666,3239,1798,1441,2091.58,-3.7960855712334873,0.5214516059267593,0.5551096017289286,0.4448903982710713
AAPL,2016-05-07,105.0,105.65,92.51,93.74,555422883830,10960,0.038905581395349026,2158,6880,3685,3195,2065.3,-11.29825889477669,-1.2564664033888118,0.5356104651162791,0.4643895348837209
AAPL,2016-05-14,93.965,95.9,91.85,92.72,212264029940,6121,0.06689404557179779,1242,4652,2662,1990,2057.14,-1.0881160657136735,-0.3950999854742787,0.5722269991401547,0.4277730008598452
AAPL,2016-05-21,93.0,93.77,89.47,90.52,182798127710,3937,0.08981791407727663,1043,3701,2165,1536,2046.61,-2.3727351164797295,-0.5118757109384808,0.584977033234261,0.41502296676573897
AAPL,2016-05-28,92.39,95.43,91.65,95.22,199758315080,6540,0.17062627840909136,1193,4224,2871,1353,2052.32,5.192222713212558,0.27899795271206784,0.6796875,0.3203125
AAPL,2016-06-04,95.87,100.73,95.67,100.35,144810119780,3291,0.1812921194879094,873,3515,2456,1059,2099.06,5.387523629489599,2.277422624152159,0.698719772403983,0.3012802275960171
AAPL,2016-06-11,99.6,100.4,96.63,97.92,81020328640,2168,0.09112454342984384,577,2245,1310,935,2099.13,-2.4215246636771215,0.0033348260650045702,0.5835189309576837,0.41648106904231624
AAPL,2016-06-18,97.99,101.89,97.55,98.83,63817251780,2158,0.18619817666126365,532,2468,1716,752,2096.07,0.9293300653594683,-0.14577467808091216,0.6952998379254457,0.3047001620745543
AAPL,2016-06-25,98.69,99.12,95.3,95.33,149949405080,3188,0.17645962358845427,798,3985,2690,1295,2071.22,-3.541434787007991,-1.1855520092363458,0.6750313676286073,0.32496863237139273
AAPL,2016-07-02,96.0,96.89,92.65,93.4,102210268940,2313,0.10804224435082346,593,2611,1593,1018,2037.41,-2.0245463128081287,-1.6323712594509376,0.6101110685561087,0.38988893144389125
AAPL,2016-07-09,93.0,96.465,91.5,95.89,77019211240,2232,0.07598285989407769,568,2077,1219,858,2102.95,2.665952890792278,3.216829209633776,0.5869041887337506,0.4130958112662494
AAPL,2016-07-16,95.39,96.89,94.37,96.68,40209401730,1375,0.12332360335195489,382,1432,888,544,2129.9,0.8238606736886034,1.2815330844765827,0.6201117318435754,0.37988826815642457
AAPL,2016-07-23,96.75,99.3,96.73,98.78,61062655380,1780,0.11622597215554549,487,2083,1256,827,2161.74,2.172114191146046,1.4949058641250623,0.6029764762361978,0.39702352376380223
AAPL,2016-07-30,98.7,101.0,98.31,98.66,76451942220,1941,0.12569933541829642,647,2558,1561,997,2175.03,-0.12148208139299843,0.614782536290237,0.6102423768569195,0.38975762314308054
AAPL,2016-08-06,98.25,104.55,96.42,104.21,282783661900,5792,0.16697999142183118,1359,4663,3156,1507,2173.6,5.625380093249532,-0.06574621959238858,0.6768174994638645,0.3231825005361355
AAPL,2016-08-13,104.41,107.65,104.0,107.48,102978761650,3036,0.179299278688524,614,3050,2086,964,2182.87,3.137894635831495,0.42648141332350953,0.6839344262295082,0.3160655737704918
AAPL,2016-08-20,107.52,108.94,107.16,108.18,67715237650,2242,0.13070456074766384,485,2675,1725,950,2184.05,0.6512839598064701,0.0540572732228739,0.6448598130841121,0.35514018691588783
AAPL,2016-08-27,108.14,110.23,108.08,109.36,90296714220,2995,0.14200564754583148,678,3382,2248,1134,2183.87,1.0907746348677971,-0.008241569561151518,0.664695446481372,0.33530455351862803
AAPL,2016-09-03,108.86,109.32,106.31,106.94,84632933240,1973,0.11403711401425083,546,3368,2130,1238,2169.04,-2.212874908558893,-0.6790697248462596,0.6324228028503563,0.3675771971496437
AAPL,2016-09-10,106.62,108.0,105.5,107.73,154368604890,4936,0.0017612996759338163,1045,5863,2708,3155,2179.98,0.7387319992519181,0.5043705971305323,0.46187958383080335,0.5381204161691967
AAPL,2016-09-17,107.9,108.76,103.13,103.13,269502056570,5892,0.12541891891891835,1252,6105,3778,2327,2127.81,-4.269934094495509,-2.3931412214791004,0.6188370188370188,0.38116298116298114
AAPL,2016-09-24,102.65,116.13,102.53,114.92,551882668790,7861,0.1639085577498492,1394,6684,4348,2336,2139.16,11.432172985552214,0.5334122877512559,0.6505086774386595,0.3494913225613405
AAPL,2016-10-01,115.19,116.18,111.55,112.71,150183311450,2969,0.1375750749931834,794,3667,2367,1300,2164.69,-1.9230769230769273,1.1934591147927387,0.6454867739296427,0.35451322607035723
AAPL,2016-10-08,111.64,114.64,111.55,113.05,89392583950,2270,0.16308891235480433,607,2841,1944,897,2168.27,0.3016591251885359,0.16538164818056256,0.6842661034846885,0.31573389651531153
AAPL,2016-10-15,112.71,114.56,112.28,114.06,58399517400,2541,0.13103652436395022,611,2319,1464,855,2153.74,0.8934099955771879,-0.6701194961882151,0.6313065976714101,0.36869340232858994
AAPL,2016-10-22,115.02,118.69,114.72,117.63,115156008930,3835,0.14287049368541876,749,2613,1688,925,2132.98,3.1299316149395073,-0.9639046495862891,0.6460007654037505,0.35399923459624955
AAPL,2016-10-29,117.33,118.21,113.8,116.6,48671308850,1961,0.1093566145092462,566,2109,1293,816,2141.16,-0.8756269659100591,0.3835010173560027,0.6130867709815079,0.3869132290184922
AAPL,2016-11-05,117.1,118.36,113.31,113.72,252330922170,7402,0.14593956204379593,1403,5480,3537,1943,2126.41,-2.4699828473413343,-0.6888789254422822,0.6454379562043796,0.35456204379562045
AAPL,2016-11-12,113.65,114.23,108.11,108.84,81437955310,2411,0.12221200153374294,573,2608,1604,1004,2085.18,-4.2912416461484355,-1.9389487445977016,0.6150306748466258,0.38496932515337423
AAPL,2016-11-19,110.08,111.72,105.83,108.43,83332945330,2000,0.1417451318458427,496,1972,1305,667,2164.45,-0.3766997427416374,3.8015902703843363,0.6617647058823529,0.3382352941176471
AAPL,2016-11-26,107.71,110.54,104.08,110.06,96853992470,2113,0.12948584983498376,590,2424,1533,891,2181.9,1.5032740016600599,0.8062094296472644,0.6324257425742574,0.36757425742574257
AAPL,2016-12-03,110.12,112.42,110.01,111.79,47609271760,1595,0.15844582252205514,407,1927,1237,690,2213.35,1.5718698891513672,1.441404280672809,0.6419304618578101,0.35806953814218995
AAPL,2016-12-10,111.43,112.465,108.85,109.9,72239108580,1582,0.16297874186551095,451,2305,1495,810,2191.95,-1.6906700062617408,-0.9668601893058071,0.648590021691974,0.351409978308026
AAPL,2016-12-17,110.0,114.7,108.25,113.95,90810666170,3719,0.15402066929133928,620,3048,1993,1055,2259.53,3.6851683348498643,3.0830995232555614,0.6538713910761155,0.34612860892388453
AAPL,2016-12-24,113.29,116.73,112.49,115.97,95738522520,2768,0.16509578163771788,542,2418,1593,825,2258.07,1.772707327775347,-0.06461520758741512,0.6588089330024814,0.3411910669975186
AAPL,2016-12-31,115.8,117.5,115.59,116.52,48225243430,2801,0.13488107588856846,502,2082,1326,756,2263.79,0.4742605846339565,0.2533136705239247,0.6368876080691642,0.3631123919308357
AAPL,2017-01-07,116.52,118.0166,115.43,115.82,35128860070,2537,0.15803872366790622,397,1614,1064,550,2238.83,-0.6007552351527612,-1.1025757689538396,0.6592317224287485,0.34076827757125155
AAPL,2017-01-14,115.8,118.16,114.76,117.91,48279765900,2255,0.16013001649257902,504,1819,1221,598,2276.98,1.8045242617855228,1.7040150435718715,0.6712479384277076,0.3287520615722925
AAPL,2017-01-21,117.95,119.93,117.94,119.04,75453403030,3734,0.20532773480662916,682,2715,1986,729,2274.64,0.9583580697142047,-0.10276770107775501,0.7314917127071823,0.26850828729281767
AAPL,2017-01-28,118.34,120.5,118.22,120.0,48001590450,1569,0.1586139727649497,450,1689,1142,547,2271.31,0.8064516129032251,-0.1463967924594578,0.6761397276494967,0.32386027235050324
AAPL,2017-02-04,120.0,122.44,119.5,121.95,56030793900,2197,0.15179745222929986,612,2198,1452,746,2294.69,1.6250000000000098,1.0293619100871343,0.6606005459508644,0.3393994540491356
AAPL,2017-02-11,120.93,130.49,120.62,129.08,321792356790,8375,0.1841011166500503,1510,5015,3440,1575,2297.42,5.8466584665846755,0.11897031843082218,0.6859421734795613,0.3140578265204387
AAPL,2017-02-18,129.13,132.94,128.9,132.12,66719074650,3824,0.13420663643858208,603,2426,1555,871,2316.1,2.355128602417089,0.8130859834074577,0.6409727947238252,0.35902720527617477
AAPL,2017-02-25,133.08,136.27,132.75,135.72,80717092220,3967,0.2057340559440552,862,2860,2078,782,2351.16,2.7247956403269713,1.5137515651310274,0.7265734265734266,0.27342657342657345
AAPL,2017-03-04,136.23,137.48,135.28,136.66,27780858280,2299,0.17542958860759525,377,1264,877,387,2367.34,0.69260241674034,0.688170945405675,0.6938291139240507,0.3061708860759494
AAPL,2017-03-11,137.14,140.2786,136.28,139.78,56442722560,3254,0.2106700181983628,629,2198,1607,591,2383.12,2.283038196985232,0.6665709192595903,0.7311191992720655,0.26888080072793447
AAPL,2017-03-18,139.365,139.98,137.05,139.14,31444673960,2610,0.17514441656210802,431,1594,1087,507,2372.6,-0.45786235512950135,-0.44143811474034456,0.6819322459222082,0.3180677540777917
AAPL,2017-03-25,138.85,141.02,138.82,139.99,28231227350,1677,0.18613559808612395,413,1045,711,334,2378.25,0.6108955009343164,0.2381353789092211,0.6803827751196172,0.3196172248803828
AAPL,2017-04-01,140.4,142.8,139.73,140.64,51327203840,5177,0.181450738916257,693,1827,1269,558,2343.98,0.4643188799199782,-1.4409755072006702,0.6945812807881774,0.3054187192118227
AAPL,2017-04-08,139.39,144.5,138.62,143.66,28196601780,3592,0.2051481576692376,500,1167,853,314,2362.72,2.1473265073947756,0.7994948762361398,0.7309340188517567,0.26906598114824337
AAPL,2017-04-15,143.71,145.46,143.05,143.34,29663862300,4211,0.17064553956834536,539,1390,955,435,2355.54,-0.22274815536683645,-0.303887045439144,0.6870503597122302,0.3129496402877698
AAPL,2017-04-22,143.6,143.8792,140.06,141.05,21626524000,1328,0.11827341227125929,416,929,555,374,2328.95,-1.59760011162271,-1.1288282092428936,0.5974165769644779,0.4025834230355221
AAPL,2017-04-29,141.48,142.92,140.45,142.27,20700287140,2279,0.19393852106620757,457,1163,823,340,2348.69,0.8649415101027902,0.8475922626076215,0.7076526225279449,0.292347377472055
AAPL,2017-05-06,143.5,144.9,143.18,143.65,25067034870,2009,0.3159426048565144,718,1359,984,375,2384.2,0.9699866451114092,1.5119066373169732,0.7240618101545254,0.27593818984547464
AAPL,2017-05-13,145.1,148.98,144.27,148.96,114212333630,8012,0.16893430976431018,1374,2970,2004,966,2399.29,3.6964845109641598,0.6329167016190018,0.6747474747474748,0.32525252525252524
AAPL,2017-05-20,149.03,156.42,149.03,156.1,80944867030,5071,0.2170696801112663,973,2157,1534,623,2390.9,4.79323308270676,-0.34968678233977535,0.7111729253592953,0.2888270746407047
AAPL,2017-05-27,156.01,156.65,149.71,153.06,49620778940,3622,0.2063750339213028,669,1474,1031,443,2381.73,-1.947469570787952,-0.3835375799908003,0.6994572591587517,0.3005427408412483
AAPL,2017-06-03,154.0,154.9,152.67,153.61,26202089990,2095,0.1867059055118109,545,1270,863,407,2415.82,0.3593362080229978,1.431312533326623,0.6795275590551181,0.32047244094488186
AAPL,2017-06-10,153.42,155.45,152.22,155.45,22116534770,1970,0.26614676113360325,471,988,756,232,2439.07,1.197838682377439,0.9624061395302697,0.7651821862348178,0.23481781376518218
AAPL,2017-06-17,154.34,155.98,146.02,148.98,73113806760,4864,0.18380179211469602,973,2232,1521,711,2431.77,-4.162110003216468,-0.29929440319467204,0.6814516129032258,0.3185483870967742
AAPL,2017-06-24,145.74,147.5,142.2,142.27,94221170430,3304,0.15956951406649653,860,1955,1278,677,2433.15,-4.503960263122552,0.05674878791992466,0.6537084398976982,0.3462915601023018
AAPL,2017-07-01,143.66,147.16,143.66,146.28,36670290830,2955,0.20568045722713837,572,1356,948,408,2438.3,2.8185843818092193,0.21165978258637086,0.6991150442477876,0.3008849557522124
AAPL,2017-07-08,147.17,148.28,142.28,144.02,36602051250,2159,0.2535178343949046,577,1413,1058,355,2423.41,-1.5449822258681967,-0.6106713693967203,0.748761500353857,0.251238499646143
AAPL,2017-07-15,144.88,145.3001,142.41,144.18,24005349400,2071,0.24201544117647072,484,1224,883,341,2425.18,0.11109568115539314,0.07303757927878962,0.7214052287581699,0.2785947712418301
AAPL,2017-07-22,144.11,149.33,143.37,149.04,30914033280,1717,0.28144341818181856,578,1375,1037,338,2459.27,3.3707865168539186,1.4056688575693421,0.7541818181818182,0.24581818181818182
AAPL,2017-07-29,148.82,151.74,148.57,150.27,34524870680,3115,0.38270916167665037,851,1670,1308,362,2472.54,0.8252818035426879,0.5395910168464635,0.7832335329341318,0.21676646706586827
AAPL,2017-08-05,150.58,153.99,147.3,149.5,37272722390,2127,0.3658656448814361,762,1729,1386,343,2472.1,-0.5124109935449539,-0.017795465391867715,0.8016194331983806,0.19838056680161945
AAPL,2017-08-12,149.9,159.75,148.13,156.39,139893881510,8005,0.28350901249256577,1532,3362,2549,813,2476.83,4.6086956521739,0.19133530196997484,0.7581796549672813,0.24182034503271863
AAPL,2017-08-19,157.06,161.83,154.63,157.48,81003151450,3113,0.5079083952451785,1677,2692,2245,447,2441.32,0.6969755099430985,-1.4336874149618595,0.8339524517087668,0.16604754829123328
AAPL,2017-08-26,159.32,162.51,156.72,157.5,54655442740,3475,0.40153777335984403,1000,2012,1593,419,2425.55,0.012700025400058657,-0.6459620205462646,0.7917495029821073,0.20825049701789264
AAPL,2017-09-02,157.5,160.74,155.1101,159.86,39058943370,2412,0.40925603644647385,857,1756,1441,315,2443.05,1.49841269841271,0.7214858485704356,0.820615034168565,0.17938496583143507
AAPL,2017-09-09,160.14,164.94,159.93,164.05,58727330810,3227,0.35386285840317966,946,2267,1793,474,2476.55,2.621043412986368,1.371236773705009,0.7909131010145567,0.2090868989854433
AAPL,2017-09-16,163.75,164.25,158.53,158.63,26729088040,1018,0.28220420168067256,549,1071,758,313,2461.43,-3.3038707711063764,-0.6105267408289872,0.707749766573296,0.29225023342670403
AAPL,2017-09-23,160.5,163.96,157.91,159.88,139015876800,6300,0.21996675833619955,1227,2909,1988,921,2500.23,0.7879972262497592,1.5763194565760585,0.6833963561361293,0.31660364386387074
AAPL,2017-09-30,160.11,160.5,150.56,151.89,102750290960,3993,0.20904904458598833,1132,2669,1754,915,2502.22,-4.9974981235927025,0.07959267747366106,0.6571749718995878,0.34282502810041215
